gem_key,land,ew_BSW,ew_AfD,ew_FDP,ew_Die Linke,ew_SPD,ew_CDU,ew_GRÜNE,ew_CSU,ew_FREIE WÄHLER,ew_valid,btw_BSW,btw_AfD,btw_FDP,btw_Die Linke,btw_SPD,btw_CDU,btw_GRÜNE,btw_CSU,btw_FREIE WÄHLER,btw_valid,swing_BSW,swing_AfD,swing_FDP,swing_Die Linke,swing_SPD,swing_CDU,swing_GRÜNE,swing_CSU,swing_FREIE WÄHLER,swing_z
05_62_040,05,4.648930334613275,14.767324922289266,5.812305723166941,1.622782958493326,15.823276650210277,36.60404095812763,9.03272993234595,0.0,0.6628268422014993,43752.0,4.216244633312889,19.33058792604924,3.9200911241566634,6.949969333216507,18.117935687374047,34.96188556908788,8.628756680977832,0.0,0.5449925523525804,57065,-0.43268570130038597,4.563263003759975,-1.8922145990102774,5.327186374723182,2.29465903716377,-1.6421553890397433,-0.403973251368118,0.0,-0.11783428984891897,0.5168089641213374
05_62_044,05,3.8514920194309505,17.696044413601665,5.655794587092297,1.457321304649549,17.14087439278279,35.32269257460097,7.807078417765441,0.0,1.0756419153365717,2882.0,4.431043523859465,23.177766124803355,4.16885159937074,6.345044572627163,17.93392763502884,32.59045621394861,7.288935500786575,0.0,0.4195070791819612,3814,0.5795515044285144,5.48172171120169,-1.486942987721557,4.887723267977615,0.7930532422460495,-2.732236360652358,-0.5181429169788654,0.0,-0.6561348361546105,0.890463820650259
05_62_048,05,4.314159292035398,14.343657817109145,6.526548672566372,1.3274336283185841,14.638643067846607,41.29793510324484,6.286873156342184,0.0,1.0508849557522124,5424.0,4.523912106850495,19.100962228924313,4.423380726698262,5.371248025276461,17.162142754559817,39.10670687921873,6.74996409593566,0.0,0.5170185264971995,6963,0.2097528148150971,4.757304411815168,-2.10316794586811,4.0438143969578775,2.52349968671321,-2.191228224026112,0.46309093959347614,0.0,-0.5338664292550129,0.7539572038908158
05_62_052,05,4.660884104922144,18.350924861532032,5.914933639878775,1.264499947747936,17.483540599853693,36.10617619395966,5.4133138258961235,0.0,0.8046817849305048,9569.0,4.328540838176812,24.938819210767818,4.0302844906699296,5.705108595900887,17.54359131232793,34.169470786173136,5.5139186295503215,0.0,0.4435607219333129,13076,-0.3323432667453323,6.5878943492357855,-1.8846491492088457,4.440608648152951,0.060050712474236434,-1.9367054077865262,0.100604803654198,0.0,-0.3611210629971919,0.5538491339305796
05_62_056,05,4.343755850964239,16.345253697809397,6.515633776446358,1.4042314173375772,17.97416214192099,34.562815952068895,8.462834675154465,0.0,0.580415652499532,5341.0,3.831982313927782,21.606484893146646,4.8784082535003686,4.392041267501842,18.953574060427414,33.82461311717023,8.843036109064112,0.0,0.7369196757553427,6785,-0.5117735370364573,5.261231195337249,-1.6372255229459896,2.9878098501642647,0.9794119185064254,-0.7382028348986651,0.38020143390964733,0.0,0.1565040232558107,0.4876146668282785
05_62_060,05,6.551602676998944,19.214512152166254,4.896090172595984,1.1976047904191618,18.80943994364213,31.208171891511093,5.952800281789362,0.0,0.7220852412821416,5678.0,5.08263949297875,23.984093450975518,3.0694668820678515,7.990555486516715,20.76550267180316,29.911768360879833,5.505157201441531,0.0,0.5219336398657886,8047,-1.4689631840201942,4.769581298809264,-1.8266232905281323,6.792950696097554,1.9560627281610294,-1.2964035306312596,-0.44764308034783173,0.0,-0.20015160141635302,0.13427993640100522
05_66_004,05,3.912856890414763,12.707949410547043,6.560977456895464,1.3404690379420898,13.846464544467727,40.941105192739755,10.597531113523338,0.0,0.8204377350869664,39613.0,3.392506527943647,18.30455640345728,4.447098354350951,5.394409246402041,16.416007125073374,38.28107604801328,9.964981883691273,0.0,0.667975629010384,49403,-0.5203503624711159,5.596606992910237,-2.113879102544513,4.0539402084599505,2.5695425806056473,-2.6600291447264723,-0.6325492298320654,0.0,-0.1524621060765824,0.48444863770079427
05_66_008,05,3.873053470543988,12.723460781332522,6.105660739721204,1.7956884272522127,16.834979114319097,36.68357793319783,11.60155562312949,0.0,1.1459116879791302,62483.0,3.9265285369264014,17.195881530443625,4.576077284860811,6.409050463963391,19.219524596415404,34.394305326045505,10.621583831193593,0.0,0.7359857633151138,78670,0.053475066382413505,4.472420749111103,-1.5295834548603926,4.6133620367111785,2.384545482096307,-2.289272607152327,-0.9799717919358972,0.0,-0.40992592466401645,0.6962692041425468
05_66_012,05,3.9347390516172123,11.582864230512357,6.7188245396431645,1.4235282892853736,15.60919759564927,38.29023948096555,11.815666444041598,0.0,1.1372960595363037,52405.0,3.506088138945547,16.14592990914148,4.600098893627542,5.907349032696706,18.54255516410161,36.11626182087891,11.425304406947276,0.0,0.7556091229371408,64716,-0.4286509126716651,4.563065678629123,-2.1187256460156227,4.483820743411332,2.9333575684523403,-2.173977660086642,-0.39036203709432193,0.0,-0.381686936599163,0.51829835648674
05_66_016,05,4.332186203282775,14.191839798331705,6.53864128818456,1.417626148900313,15.603801107476173,37.434677316565406,9.8497401254762,0.0,0.9672713883106032,70611.0,3.8767627973242207,19.366005142303795,4.535690037064658,6.058346226194584,18.141647095488796,34.72502031321305,9.266164308849882,0.0,0.6544750286611088,89843,-0.455423405958554,5.17416534397209,-2.002951251119902,4.640720077294271,2.5378459880126236,-2.709657003352355,-0.5835758166263183,0.0,-0.31279635964949437,0.5084156214109922
05_66_020,05,4.503693587435595,13.542119312185735,5.968713141722018,1.749022285678813,17.378484077223913,33.94065429263145,11.689117884412441,0.0,0.9947855236203365,64436.0,4.036052589107252,18.39253125426759,4.300487901774075,6.593502091894375,19.355919999006815,32.51064569392544,10.93495884492669,0.0,0.7597859687891843,80549,-0.46764099832834294,4.850411942081854,-1.668225239947943,4.844479806215562,1.9774359217829023,-1.43000859870601,-0.7541590394857511,0.0,-0.2349995548311522,0.5039056481574651
05_66_024,05,3.7588911692766174,11.95985268070511,6.570328094689196,1.380415530377576,13.573617475891927,42.76757850937614,10.2814248362338,0.0,0.9221513115353257,35569.0,3.5773785402314378,16.842271151335044,4.673780899635283,5.558557341618263,16.614885857084964,39.48849565491467,9.761808275924174,0.0,0.6123643567922914,44418,-0.18151262904517962,4.8824184706299345,-1.8965471950539126,4.178141811240687,3.0412683811930368,-3.279082854461471,-0.5196165603096254,0.0,-0.3097869547430343,0.6095264000605407
05_66_028,05,4.2704771209900665,12.674374423275253,5.969440373446236,1.5591923139553818,17.20268143082017,37.29848558866634,10.721652282472997,0.0,0.9716115724909081,73692.0,3.806084025864245,17.408964661711916,4.320953771503222,5.857878385350912,19.703373549527395,34.96393716173936,10.195299206288217,0.0,0.6136720422434708,91091,-0.4643930951258213,4.734590238436663,-1.6484866019430147,4.29868607139553,2.5006921187072244,-2.334548426926979,-0.5263530761847797,0.0,-0.3579395302474373,0.5051045714911359
05_66_032,05,4.24865472652799,13.011003132278532,6.754477552003856,1.7890129306882983,16.50068267609027,34.13581238454743,12.00706770540519,0.0,0.7449200867400209,49804.0,4.064606655888723,17.846139767562455,4.784491962297532,7.490162584266235,19.25693194643565,31.552939023274256,10.796754415398224,0.0,0.5871945825580331,65566,-0.18404807063926665,4.835136635283924,-1.9699855897063232,5.701149653577937,2.7562492703453785,-2.5828733612731725,-1.2103132900069653,0.0,-0.15772550418198772,0.608590473125911
05_66_036,05,3.876077661736875,11.54879558888811,7.81290156772038,1.4952921660708862,14.695918319665429,36.583257400528026,12.443634494521156,0.0,0.9929674540314478,42801.0,3.649319395352335,15.930285026697751,5.638489884936452,6.196886515755433,17.936376626306686,35.182747988268034,11.382266676693991,0.0,0.6524027976235242,53188,-0.22675826638454,4.381489437809641,-2.174411682783928,4.701594349684547,3.2404583066412567,-1.4005094122599928,-1.0613678178271648,0.0,-0.34056465640792366,0.5928245321259153
05_66_040,05,4.838434406644669,17.123677323927637,5.754352030947776,1.607122539538059,18.70804414609171,30.009102286949595,10.618386619638184,0.0,0.8248947548071452,35156.0,4.816040144769856,22.590314630192953,4.161023158736151,6.279281479672269,20.079046117636608,27.894842018784555,9.765304083309278,0.0,0.7149676932300109,45037,-0.022394261874813637,5.466637306265316,-1.5933288722116252,4.67215894013421,1.3710019715448993,-2.11426026816504,-0.8530825363289054,0.0,-0.10992706157713439,0.6682629791149989
05_66_044,05,4.522654842732438,14.488014410419842,5.755854233060829,1.8539559373700985,17.5280587501732,31.298323403076072,12.07981155604822,0.0,1.0475266731328807,36085.0,3.9780006184565093,19.9849803419181,4.156911251490921,6.454035428722888,19.8414100808411,29.64836329902372,11.642443786720854,0.0,0.7752794098157884,45274,-0.5446542242759285,5.4969659314982575,-1.5989429815699072,4.600079491352789,2.313351330667899,-1.6499601040523508,-0.4373677693273663,0.0,-0.27224726331709237,0.47547716743238355
05_66_048,05,4.240555127216654,17.129272680544847,5.74402467232074,1.6640966332562326,20.920071960935495,28.51452068876895,11.121819583654588,0.0,0.7003341043433564,15564.0,3.974724826742764,22.431716265796982,4.407867916836527,6.0181410517733385,22.533632286995516,27.33897268650632,9.646351406441092,0.0,0.5707297187117816,19624,-0.26583030047388956,5.302443585252135,-1.3361567554842129,4.354044418517105,1.6135603260600213,-1.1755480022626301,-1.4754681772134965,0.0,-0.12960438563157484,0.5784015735453363
05_66_052,05,3.2285368802902052,13.494558645707377,5.066505441354292,1.3422007255139057,17.980652962515116,39.564691656590085,9.286577992744862,0.0,1.6807738814993953,8270.0,3.0784313725490198,17.34313725490196,3.4705882352941178,5.372549019607844,20.058823529411764,37.568627450980394,8.990196078431373,0.0,1.1862745098039216,10200,-0.15010550774118547,3.8485786091945844,-1.5959172060601743,4.030348294093938,2.078170566896649,-1.9960642056096916,-0.29638191431348915,0.0,-0.49449937169547376,0.6211199507998458
05_66_056,05,3.5091023226616445,12.184557438794727,6.032642812303829,1.5505335844318895,21.28060263653484,33.25172630257376,12.272441933458882,0.0,0.7219083490269931,15930.0,3.551983406792844,17.04433497536946,4.091262639357014,5.662431941923775,22.41638579206637,32.107855846512834,11.833030852994556,0.0,0.5133523463831994,19285,0.04288108413119973,4.859777536574732,-1.9413801729468148,4.111898357491886,1.1357831555315308,-1.1438704560609239,-0.43941108046432653,0.0,-0.2085560026437937,0.6923585665017413
05_66_060,05,3.7378392217101895,11.589008363201913,6.400409626216078,1.3739545997610514,17.613927291346645,39.37532002048131,9.67741935483871,0.0,1.2032770097286225,11718.0,3.1085935341254487,16.52390163028461,4.3174910196186795,5.388228792484111,19.95717048908538,36.978447084830066,9.975131251726996,0.0,0.8704061895551257,14476,-0.6292456875847408,4.934893267082696,-2.0829186065973984,4.014274192723059,2.3432431977387367,-2.3968729356512455,0.2977118968882859,0.0,-0.3328708201734968,0.4442512740278181
05_66_064,05,3.742454728370221,12.33400402414487,5.4124748490945676,1.056338028169014,16.287726358148895,40.3420523138833,10.603621730382294,0.0,0.744466800804829,9940.0,3.1742125984251968,16.478018372703414,4.5193569553805775,5.52001312335958,18.914041994750654,37.253937007874015,10.662729658792651,0.0,0.6643700787401575,12192,-0.5682421299450242,4.144014348558544,-0.8931178937139901,4.463675095190566,2.6263156366017597,-3.0881153060092856,0.0591079284103575,0.0,-0.08009672206467144,0.466769983524579
05_66_068,05,3.1941275667096516,8.163872631683365,5.832754687035016,1.52762622755679,17.994246602519592,43.557186787025095,9.939490129947426,0.0,1.7756174982640611,10081.0,2.9216361162250863,12.206835828063715,4.074281597694709,5.779236372368526,20.283358680861284,41.103017689906345,10.141679340430642,0.0,0.7764348034899544,12493,-0.27249145048456525,4.0429631963803505,-1.758473089340307,4.251610144811736,2.2891120783416916,-2.4541690971187506,0.20218921048321548,0.0,-0.9991826947741067,0.5759426923290858
05_66_072,05,2.763703362505758,9.488714877936435,4.621526178412406,1.3664977736834025,19.223092276984495,44.510978043912175,10.317825886688162,0.0,0.5527406725011516,6513.0,3.282077787827885,13.490115001938236,3.1011758625145367,5.284920532368523,20.971701770254555,40.14730585346944,10.750742990050394,0.0,0.47809794547099105,7739,0.518374425322127,4.001400124001801,-1.5203503158978693,3.9184227586851206,1.7486094932700595,-4.363672190442735,0.4329171033622323,0.0,-0.0746427270301605,0.8678810578482385
05_66_076,05,4.415365362642146,11.812394580771533,5.892594809293215,1.6404592197616845,17.786604276620054,37.518363349474946,11.488655530768813,0.0,0.7046085205941564,36758.0,3.758584086133316,16.08067416217153,4.070535733627954,6.719958406447001,20.318017373973703,34.33201187149325,11.035289530122832,0.0,0.6130716405623795,46161,-0.6567812765088301,4.268279581399996,-1.822059075665261,5.079499186685316,2.5314130973536493,-3.1863514779816953,-0.45336600064598187,0.0,-0.09153688003177685,0.43408685162698263
05_66_080,05,2.4181360201511333,10.478589420654911,6.070528967254408,1.4609571788413098,14.886649874055417,42.56926952141058,12.821158690176324,0.0,1.0075566750629723,3970.0,3.075268817204301,13.440860215053762,3.612903225806452,5.548387096774193,18.193548387096776,40.49462365591398,12.43010752688172,0.0,0.6666666666666667,4650,0.6571327970531677,2.962270794398851,-2.4576257414479556,4.087429917932884,3.306898513041359,-2.074645865496599,-0.39105116329460365,0.0,-0.34089000839630557,0.9191019961697201
05_66_084,05,3.4916768168899717,9.744214372716199,6.7165477640508096,1.6936372600197207,17.37138217040775,35.52578156719448,14.33791543413955,0.0,1.107824372136187,17241.0,3.1957452816868264,13.794888690168024,4.108815362168777,7.144538052430932,20.64762084058926,32.950534193062545,14.416152868640278,0.0,0.7389278486374548,21247,-0.2959315352031453,4.050674317451826,-2.607732401882033,5.450900792411211,3.2762386701815096,-2.5752473741319335,0.0782374345007284,0.0,-0.36889652349873214,0.5672900746985771
05_66_088,05,3.7249283667621778,9.321872015281757,7.0869149952244515,1.3562559694364853,20.076408787010504,33.35243553008596,15.759312320916905,0.0,0.8022922636103151,5235.0,3.011372737465962,13.326926157296171,4.773346147685407,6.08681723530354,21.912542047092746,32.628543969245555,14.656415185007207,0.0,0.44850232260131345,6243,-0.713555629296216,4.005054142014414,-2.3135688475390443,4.730561265867054,1.8361332600822422,-0.7238915608404071,-1.1028971359096982,0.0,-0.3537899410090017,0.4131293008422166
05_66_092,05,4.516129032258064,13.00509337860781,5.721561969439729,1.9694397283531409,25.127334465195243,29.711375212224105,10.407470288624786,0.0,0.6960950764006791,5890.0,4.106972301814708,17.887842816209577,4.4617273843634875,6.7539909946786745,26.32009823986901,27.043252831218446,9.892209032610179,0.0,0.4366216400600355,7329,-0.4091567304433559,4.882749437601767,-1.2598345850762414,4.784551266325534,1.192763774673768,-2.6681223810056593,-0.5152612560146075,0.0,-0.2594734363406436,0.5254943929715108
05_66_096,05,1.9437988590745827,8.789351362772026,6.951193746038453,1.2888231565603212,13.141770547221634,50.665539826748365,9.190788083667863,0.0,0.9507711810690893,4733.0,2.18619056294407,11.56859172891237,4.99180178538896,5.137547822918565,16.086718892330115,46.00109309528147,10.839861541264346,0.0,0.6922936782656222,5489,0.24239170386948716,2.7792403661403444,-1.9593919606494934,3.848724666358244,2.9449483451084806,-4.664446731466896,1.649073457596483,0.0,-0.25847750280346715,0.7660054464745287
05_70_004,05,4.58046161720768,14.513921127498245,5.782713756859384,1.6438714899594091,17.53264531181183,35.26169815138854,9.803711507100429,0.0,1.0046542632337012,84009.0,4.211293462116809,19.31844389708392,4.043395234273379,6.725154291091247,19.944833439422872,32.78628031623908,8.876465650052122,0.0,0.8284209263923099,108399,-0.369168155090871,4.804522769585676,-1.7393185225860055,5.081282801131838,2.412188127611042,-2.4754178351494645,-0.9272458570483071,0.0,-0.1762333368413913,0.5402556814339016
05_70_008,05,4.6371641957418355,14.840876156504294,5.269758109463828,1.5968119496154274,19.6187715973693,33.048155166648094,9.84700702262847,0.0,0.6980827109575298,71768.0,4.498791624783455,20.009838099108155,3.721367923519473,6.644994332399428,22.018093547490217,30.36978420343478,8.932352375045447,0.0,0.5614132643240584,93514,-0.13837257095838051,5.168961942603861,-1.5483901859443545,5.048182382784001,2.3993219501209175,-2.6783709632133146,-0.9146546475830224,0.0,-0.13666944663347147,0.6254510194322075
05_70_012,05,3.7367351546624525,13.131632422668774,5.737186723865433,1.3027771505983292,17.426055543011966,39.05847821178596,9.55746218107925,0.0,1.2282682321065703,44290.0,3.4385734122633926,18.071694803771102,4.370386611123292,5.4666374333114085,19.663085580647518,36.03741869473069,9.137250602937952,0.0,0.7783380837535628,54732,-0.2981617423990599,4.940062381102328,-1.3668001127421405,4.163860282713079,2.2370300376355523,-3.0210595170552708,-0.4202115781412985,0.0,-0.4499301483530075,0.5664668212703263
05_70_016,05,4.1713535808024,12.9002624671916,5.725534308211474,1.308586426696663,16.550431196100487,38.869516310461194,9.780652418447694,0.0,0.9823772028496438,53340.0,3.409380289707446,18.243779678535585,4.2722111538864835,5.536498045148823,19.05567955420405,36.015698728223256,9.411747082702938,0.0,0.7235196309001303,66757,-0.7619732910949537,5.343517211343984,-1.4533231543249903,4.22791161845216,2.5052483581035645,-2.8538175822379372,-0.36890533574475626,0.0,-0.25885757194951353,0.39525651927433725
05_70_020,05,4.799894724721597,16.22884213643018,5.281858108663826,1.6367015939335121,20.395440264504135,31.689503725757902,8.755942295988024,0.0,0.8981297188821081,60793.0,4.6600505455217895,21.621155150095543,3.5801023238611847,6.903778585958207,22.243728040436416,28.860260124514582,8.02440978857178,0.0,0.7421561979905072,81115,-0.13984417919980707,5.392313013665362,-1.7017557848026414,5.267076992024695,1.848287775932281,-2.82924360124332,-0.7315325074162438,0.0,-0.15597352089160088,0.6249077934341856
05_70_024,05,5.133748900245222,14.008535969000954,5.805769266767751,1.8887703337638757,21.677804608674492,28.787368263417008,11.273656427247712,0.0,0.7038430579734561,106842.0,4.7740623422606205,18.637570685530772,4.008866324791327,7.70828913582595,23.757653789037068,27.097888029729987,10.167743256984425,0.0,0.6027930386182578,136697,-0.3596865579846016,4.629034716529818,-1.7969029419764233,5.819518802062074,2.079849180362576,-1.6894802336870214,-1.1059131702632872,0.0,-0.1010500193551983,0.5437556958439201
05_70_028,05,4.358369597714513,14.246088429724612,5.368235724014218,1.3935488157326512,19.84021526093745,34.15606417964987,9.75484171012856,0.0,0.9533933495000498,60206.0,3.932858784221022,19.6827828475588,3.8390935143487277,6.114552105756659,21.752221972768453,31.340050976611504,9.251066414865097,0.0,0.8135127639624411,75721,-0.4255108134934913,5.43669441783419,-1.52914220966549,4.721003290024008,1.9120067118310047,-2.816013203038363,-0.5037752952634627,0.0,-0.13988058553760874,0.5194574852969306
05_70_032,05,4.425514232287554,14.801925341090103,6.032273703165039,1.6171480019391924,17.380012466237275,34.76695061984902,10.10977214488538,0.0,0.9263106863356189,57756.0,3.8663189678836125,19.61707384024156,4.300027449903925,5.988196541312106,20.085094702168544,32.757342849300024,9.459236892670877,0.0,0.7205599780400769,72860,-0.5591952644039417,4.815148499151457,-1.7322462532611143,4.3710485393729135,2.7050822359312683,-2.009607770548996,-0.6505352522145031,0.0,-0.20575070829554198,0.4701095221491798
05_70_036,05,4.382789399508111,14.798131925829718,6.156907176610385,1.3872385110675103,15.513858567994031,37.079614226103295,9.141404371735707,0.0,1.2352502279824247,36187.0,3.909334845873601,20.56545736163529,4.356552280808918,5.774558781823338,18.061039725997514,34.28085254913938,8.885446890202665,0.0,0.8726193852396431,45839,-0.47345455363451006,5.767325435805571,-1.8003548958014672,4.387320270755828,2.5471811580034824,-2.798761676963913,-0.25595748153304143,0.0,-0.36263084274278157,0.5017596460528649
05_70_040,05,4.913526514717673,13.753038343577801,6.370658827422085,2.1176141208210844,15.99282250983087,32.803929803128064,10.999121902798457,0.0,0.8564629226638161,78579.0,4.525204231821639,18.51076230083076,4.2822004682267645,8.5426688925548,18.96911086305849,30.744915195637784,10.339513794908775,0.0,0.6974010451137475,101233,-0.3883222828960342,4.757723957252958,-2.0884583591953207,6.425054771733716,2.97628835322762,-2.0590146074902798,-0.6596081078896816,0.0,-0.15906187755006862,0.5331851718374664
05_70_044,05,3.8766632548618216,12.70684066871375,6.522944387581029,1.6334015694302286,18.85022176731491,34.53386216308427,11.49351757079495,0.0,0.9041282838621632,46896.0,3.6104228961982057,17.00299017513883,4.370781717214865,6.22298163178129,21.47458351131995,32.770610850064074,10.856898761213158,0.0,0.6475865014950876,58525,-0.26624035866361595,4.296149506425079,-2.152162670366164,4.589580062351062,2.6243617440050393,-1.7632513130201986,-0.6366188095817922,0.0,-0.2565417823670756,0.5782502056315868
05_70_048,05,4.239544270460597,12.95050525291272,6.126012652792488,1.6918100363553088,19.314115592706038,33.54707583087625,11.645149285775627,0.0,0.6927547018578422,34933.0,3.7464744942148394,17.59754824668547,4.2883475093828425,7.27975304803571,21.814830442603654,31.21099735725866,10.202314064269693,0.0,0.5130027315729863,45029,-0.4930697762457572,4.64704299377275,-1.8376651434096454,5.587943011680402,2.5007148498976157,-2.3360784736175937,-1.4428352215059341,0.0,-0.1797519702848559,0.4945189290063989
05_70_052,05,3.682764284135056,10.021793373551056,6.601181264015665,1.6234484065569625,15.707021256435363,39.58813682448438,12.652790499352514,0.0,0.874893401977196,31661.0,3.365310624326681,14.058892935925718,4.45031549787103,6.197096393577182,18.94526240188786,37.662237726363315,12.047914636023188,0.0,0.5591750884933052,38986,-0.31745365980837503,4.037099562374662,-2.1508657661446344,4.57364798702022,3.2382411454524966,-1.9258990981210644,-0.6048758633293261,0.0,-0.3157183134838908,0.5593454483441507
05_74_004,05,4.569832402234637,17.36312849162011,5.229050279329609,1.553072625698324,14.625698324022347,38.60335195530726,7.798882681564246,0.0,0.6983240223463687,17900.0,4.428108864968934,23.501356436510022,3.84177824450862,5.548262886146845,16.609783845278724,35.41174411481578,7.394766780432309,0.0,0.6125842303316706,22854,-0.14172353726570286,6.138227944889913,-1.387272034820989,3.995190260448521,1.984085521256377,-3.1916078404914785,-0.40411590113193707,0.0,-0.08573979201469806,0.624214051626925
05_74_008,05,4.7845504921015625,13.402530808039037,6.302208254073277,1.5590108345050038,16.185592589529403,36.51476304689438,10.499545116202134,0.0,0.686461004052601,24182.0,4.388074452314282,18.033272936913196,4.421017954208533,6.091253500247077,18.942513589194533,33.84615384615385,10.446384450667106,0.0,0.5896886839070993,30355,-0.39647603978728085,4.630742128874159,-1.8811902998647447,4.532242665742073,2.7569209996651303,-2.6686092007405335,-0.05316066553502807,0.0,-0.09677232014550174,0.5301753132350289
05_74_012,05,4.79345074594711,15.301341089028922,5.633651101416492,1.6561641622232992,14.655033123283246,36.62142510906447,10.0285452684871,0.0,0.7432541606075295,37134.0,4.2840337931772,20.502620040637364,4.380280183937547,6.670944284033793,17.13399636402524,33.545075393006094,9.641749545503155,0.0,0.5175917014223078,46755,-0.50941695276991,5.201278951608442,-1.2533709174789447,5.014780121810494,2.4789632407419937,-3.076349716058374,-0.3867957229839458,0.0,-0.22566245918522165,0.48848457079054297
05_74_016,05,4.314102090566595,15.084582994755117,6.21998965797444,1.4478835783408437,13.717958188668094,40.99505060205363,8.7611730811849,0.0,0.7978134003102608,27074.0,3.7084513340289162,20.196750633477418,4.46862423610076,5.252645699806231,16.002384856163363,38.27694142197049,8.525860784021463,0.0,0.5991951110448651,33545,-0.605650756537679,5.112167638722301,-1.7513654218736798,3.8047621214653873,2.2844266674952696,-2.7181091800831396,-0.23531229716343738,0.0,-0.1986182892653957,0.45296105126708797
05_74_020,05,3.589388819413032,12.870180666790837,5.654152143256259,1.330388739589708,12.89944921906181,44.56802277625522,9.557512705212464,0.0,0.7051060319825453,37583.0,3.51497156239545,17.99514887922382,4.522833723653396,5.5014218802275,15.080294412847106,41.06515557042489,8.95575443292071,0.0,0.4725660756105721,47824,-0.07441725701758228,5.124968212432982,-1.131318419602863,4.1710331406377925,2.180845193785297,-3.502867205830327,-0.6017582722917538,0.0,-0.23253995637197317,0.6490593332933869
05_74_024,05,4.213050954837541,13.720698705765228,5.484659245180559,1.3304371436329079,12.249977373517966,44.30265182369445,9.498597158113856,0.0,0.6968956466648566,22098.0,3.598449898505259,19.265547148920465,4.229562649935413,5.49547887064034,14.921572245801809,39.81546410776896,9.068093744233254,0.0,0.5203912160915298,27095,-0.6146010563322823,5.544848443155237,-1.2550965952451465,4.165041727007432,2.6715948722838423,-4.4871877159254865,-0.43050341388060254,0.0,-0.17650443057332676,0.4496571586945608
05_74_028,05,4.423718460743316,15.317389465770804,6.1997838650566175,1.69618944697646,15.695625616689377,36.02405675891557,10.722172626039562,0.0,0.7376779589343607,42566.0,4.286134392001176,19.982355535950596,4.229157476841642,6.423687692986325,18.015732980444053,33.555727098956034,9.915821202764299,0.0,0.4852227613586237,54408,-0.13758406874214035,4.664966070179792,-1.970626388214976,4.727498246009866,2.3201073637546763,-2.4683296599595366,-0.8063514232752631,0.0,-0.25245519757573703,0.6257420852820048
05_74_032,05,4.439746300211417,13.659140551084532,5.712917430764019,2.2473222524616587,12.282013245651946,34.1034655951783,15.120367233948114,0.0,0.5548222816628315,85613.0,4.392399955984301,18.592964824120603,4.272273777647361,8.656420790081794,14.933242856618861,31.65187250119209,13.985071342112022,0.0,0.36679749110516086,109052,-0.047346344227116255,4.9338242730360715,-1.4406436531166582,6.409098537620135,2.651229610966915,-2.451593093986208,-1.1352958918360923,0.0,-0.18802479055767068,0.6590522262413839
05_74_036,05,4.1396761133603235,14.392712550607287,5.698380566801619,1.4439946018893388,13.147773279352226,42.34480431848853,9.298245614035087,0.0,0.6950067476383266,29640.0,3.9438611760866014,18.693901974650494,4.3300875809171515,5.502366316705652,15.614970353043573,39.07414459011043,9.228635152042648,0.0,0.44062449001795134,36766,-0.19581493727372212,4.301189424043207,-1.3682929858844677,4.058371714816314,2.467197073691347,-3.2706597283780994,-0.06961046199243981,0.0,-0.25438225762037525,0.6042468797080753
05_74_040,05,4.529713606835014,15.57847374939966,6.0387755617906524,1.7087535704355301,15.11336922726928,33.94504688961351,12.224160157731099,0.0,0.7911832360152675,39561.0,3.9686663202909553,20.94240837696335,4.326365852683746,6.580472403181329,17.189560768954077,31.693377562847207,11.246552895567723,0.0,0.5994964230046761,50042,-0.561047286544059,5.36393462756369,-1.7124097091069066,4.871718832745799,2.076191541684798,-2.251669326766301,-0.9776072621633762,0.0,-0.19168681301059143,0.46942587106113703
05_74_044,05,5.401198169724987,17.066842775602623,4.806830510873154,1.495353554412944,15.92527949431577,36.6809755177131,8.731543940751923,0.0,0.6321052879852823,21199.0,4.867697531092003,22.84016680813374,3.6424696460862824,5.428645237480164,17.880208141122633,32.74163191497214,8.355168468834188,0.0,0.6384470605602096,27097,-0.5335006386329839,5.773324032531118,-1.1643608647868717,3.93329168306722,1.954928646806863,-3.939343602740962,-0.37637547191773457,0.0,0.006341772574927296,0.4795943757503651
05_74_048,05,4.8244518803376115,15.721919792238925,6.352694401438345,1.553213804125256,16.920541377415972,33.25176047545323,10.41302502122559,0.0,0.9039604454876891,20023.0,4.1264545851701815,20.15171372969538,4.79367727074149,5.699193772588268,19.123078756106278,32.00285952579531,10.036141228801778,0.0,0.7903411573136343,25179,-0.69799729516743,4.429793937456456,-1.559017130696855,4.1459799684630125,2.2025373786903053,-1.2489009496579229,-0.3768837924238113,0.0,-0.11361928817405476,0.41887246763535413
05_74_052,05,4.154314399778648,13.328590062848333,5.553579192853472,1.6878137475789559,14.553934938139848,40.096446499861656,10.233606071386221,0.0,0.6284833392624214,25299.0,4.14386739624332,17.548238456369397,4.006271799302422,6.59498896035327,17.43624204025471,36.46283318933794,9.903683082141372,0.0,0.6559790086717224,31251,-0.010447003535327681,4.219648393521064,-1.5473073935510495,4.907175212774314,2.882307102114863,-3.633613310523714,-0.3299229892448494,0.0,0.027495669409301038,0.6726731619016907
