land,wahlkreis,gemeinde,bezirksart,bsw_votes,bd_votes,valid_total,bsw_pred_pct,bsw_resid,bsw_resid_z,p_bsw_zero,bd_zscore_land,flags,recount_status,source,claim
BB,62,Niederer Fläming,0,11,0,160,10.396,-3.521,-2.203,0.0,-0.739,large_negative_resid,unknown,,
BB,63,"Frankfurt (Oder), Stadt",0,20,1,241,12.31,-4.012,-2.51,0.0,0.492,large_negative_resid,unknown,,
BB,63,"Frankfurt (Oder), Stadt",0,28,1,361,11.337,-3.581,-2.24,0.0,0.082,large_negative_resid,unknown,,
BB,63,"Frankfurt (Oder), Stadt",0,29,3,276,10.53,-0.023,-0.014,0.0,2.485,high_bd,unknown,,
BB,63,"Frankfurt (Oder), Stadt",0,30,3,258,10.296,1.332,0.833,0.0,2.71,high_bd,unknown,,
BB,63,"Beeskow, Stadt",0,6,0,100,11.797,-5.797,-3.627,8e-06,-0.739,large_negative_resid,unknown,,
BB,63,"Eisenhüttenstadt, Stadt",0,32,1,417,11.944,-4.27,-2.672,0.0,-0.028,large_negative_resid,unknown,,
BB,63,"Eisenhüttenstadt, Stadt",0,43,0,563,11.537,-3.899,-2.44,0.0,-0.739,large_negative_resid,unknown,,
BB,63,"Friedland, Stadt",0,54,5,371,12.28,2.276,1.424,0.0,3.258,high_bd,unknown,,
BB,63,"Friedland, Stadt",0,7,1,77,11.097,-2.006,-1.255,0.000195,3.113,high_bd,unknown,,
BB,63,"Friedland, Stadt",0,11,1,162,11.675,-4.885,-3.056,0.0,1.092,large_negative_resid,unknown,,
BB,63,"Friedland, Stadt",0,5,1,56,12.592,-3.664,-2.292,0.000866,4.557,large_negative_resid|high_bd,unknown,,
BB,63,"Friedland, Stadt",0,3,0,53,9.969,-4.309,-2.696,0.005073,-0.739,large_negative_resid,unknown,,
BB,63,"Friedland, Stadt",0,15,2,114,12.196,0.962,0.602,1e-06,4.465,high_bd,unknown,,
BB,63,"Friedland, Stadt",0,3,0,72,10.511,-6.345,-3.97,0.000517,-0.739,large_negative_resid,unknown,,
BB,63,"Friedland, Stadt",0,16,1,98,11.406,4.92,3.079,1.4e-05,2.287,high_bd,unknown,,
BB,63,"Fürstenwalde/Spree, Stadt",0,8,0,114,11.43,-4.413,-2.761,2e-06,-0.739,large_negative_resid,unknown,,
BB,63,"Fürstenwalde/Spree, Stadt",0,56,5,534,11.888,-1.401,-0.877,0.0,2.038,high_bd,unknown,,
BB,63,"Fürstenwalde/Spree, Stadt",0,25,1,363,12.213,-5.326,-3.332,0.0,0.078,large_negative_resid,unknown,,
BB,63,"Fürstenwalde/Spree, Stadt",0,54,6,487,11.344,-0.255,-0.16,0.0,2.915,high_bd,unknown,,
BB,63,"Fürstenwalde/Spree, Stadt",0,38,0,465,11.593,-3.421,-2.14,0.0,-0.739,large_negative_resid,unknown,,
BB,63,"Fürstenwalde/Spree, Stadt",0,70,5,522,11.516,1.894,1.185,0.0,2.102,high_bd,unknown,,
BB,63,"Fürstenwalde/Spree, Stadt",5,102,7,632,11.986,4.153,2.599,0.0,2.546,high_bd,unknown,,
BB,63,Grünheide (Mark),5,86,5,449,11.46,7.693,4.814,0.0,2.564,high_bd,unknown,,
BB,63,Rietz-Neuendorf,0,35,3,254,10.994,2.786,1.743,0.0,2.764,high_bd,unknown,,
BB,63,Rietz-Neuendorf,0,32,3,274,11.488,0.191,0.119,0.0,2.508,high_bd,unknown,,
BB,63,Rietz-Neuendorf,0,8,1,88,10.114,-1.023,-0.64,0.000136,2.631,high_bd,unknown,,
BB,63,Rietz-Neuendorf,0,7,2,50,13.471,0.529,0.331,0.001188,11.125,high_bd,unknown,,
BB,63,"Storkow (Mark), Stadt",0,21,1,289,11.995,-4.728,-2.958,0.0,0.287,large_negative_resid,unknown,,
BB,63,"Storkow (Mark), Stadt",0,15,0,213,11.532,-4.49,-2.809,0.0,-0.739,large_negative_resid,unknown,,
BB,63,"Storkow (Mark), Stadt",0,18,0,261,11.231,-4.334,-2.712,0.0,-0.739,large_negative_resid,unknown,,
BB,63,"Storkow (Mark), Stadt",0,13,2,110,11.061,0.757,0.474,5e-06,4.654,high_bd,unknown,,
BB,63,"Storkow (Mark), Stadt",0,15,1,96,11.442,4.183,2.617,1.7e-05,2.351,high_bd,unknown,,
BB,63,Tauche,0,7,1,45,12.456,3.1,1.94,0.003679,5.852,high_bd,unknown,,
BB,63,Neuzelle,0,13,0,174,11.131,-3.66,-2.29,0.0,-0.739,large_negative_resid,unknown,,
BB,63,Neuzelle,0,4,0,67,11.508,-5.537,-3.465,0.000448,-0.739,large_negative_resid,unknown,,
BB,63,Neuzelle,0,8,0,99,11.519,-3.438,-2.151,1.1e-05,-0.739,large_negative_resid,unknown,,
BB,63,Steinhöfel,0,11,2,216,11.155,-6.062,-3.793,0.0,2.007,large_negative_resid|high_bd,unknown,,
BB,63,Steinhöfel,0,7,1,91,11.183,-3.49,-2.184,3.8e-05,2.52,large_negative_resid|high_bd,unknown,,
BB,63,Steinhöfel,0,6,0,119,10.438,-5.396,-3.376,4e-06,-0.739,large_negative_resid,unknown,,
BB,63,Steinhöfel,0,14,1,101,11.298,2.563,1.604,1.1e-05,2.198,high_bd,unknown,,
BB,63,Bad Saarow,0,10,0,145,10.886,-3.989,-2.496,0.0,-0.739,large_negative_resid,unknown,,
BB,63,Reichenwalde,0,4,0,68,10.447,-4.565,-2.856,0.000822,-0.739,large_negative_resid,unknown,,
BB,63,Siehdichum,0,29,3,224,10.844,2.103,1.316,0.0,3.233,high_bd,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,39,3,614,11.83,-5.478,-3.428,0.0,0.71,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,41,5,536,10.797,-3.148,-1.969,0.0,2.028,high_bd,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,57,0,723,12.076,-4.192,-2.623,0.0,-0.739,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,50,4,696,12.574,-5.39,-3.373,0.0,0.965,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,60,1,723,12.331,-4.032,-2.523,0.0,-0.329,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,82,2,1061,11.903,-4.174,-2.612,0.0,-0.18,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,62,4,787,12.017,-4.139,-2.59,0.0,0.768,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,18,1,236,12.507,-4.88,-3.053,0.0,0.518,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,58,2,740,11.757,-3.92,-2.452,0.0,0.062,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,49,4,678,12.083,-4.856,-3.038,0.0,1.011,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,35,0,478,11.9,-4.578,-2.864,0.0,-0.739,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",0,20,1,277,11.004,-3.784,-2.368,0.0,0.332,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",5,45,2,539,12.272,-3.924,-2.455,0.0,0.361,large_negative_resid,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",5,44,3,298,12.596,2.169,1.357,0.0,2.247,high_bd,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",5,10,4,164,13.051,-6.954,-4.351,0.0,6.495,large_negative_resid|high_bd,unknown,,
BB,64,"Cottbus/Chóśebuz, Stadt",5,23,0,238,13.261,-3.597,-2.251,0.0,-0.739,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,3,1,43,11.87,-4.894,-3.062,0.006071,6.159,large_negative_resid|high_bd,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,7,0,97,11.02,-3.803,-2.379,2.3e-05,-0.739,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,3,0,46,11.408,-4.886,-3.057,0.00526,-0.739,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,37,1,481,11.081,-3.389,-2.12,0.0,-0.123,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,26,0,307,11.984,-3.515,-2.199,0.0,-0.739,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,36,0,454,12.236,-4.307,-2.695,0.0,-0.739,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,11,1,148,11.029,-3.597,-2.25,0.0,1.265,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,39,2,444,12.382,-3.599,-2.252,0.0,0.597,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,6,0,79,11.206,-3.611,-2.259,0.000143,-0.739,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,7,0,82,11.88,-3.343,-2.092,5.9e-05,-0.739,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,9,0,127,11.081,-3.995,-2.5,1e-06,-0.739,large_negative_resid,unknown,,
BB,64,"Forst (Lausitz)/Baršć (Łužyca), Stadt",0,1,0,42,10.915,-8.534,-5.339,0.010213,-0.739,large_negative_resid,unknown,,
BB,64,"Guben, Stadt",0,15,0,175,11.91,-3.338,-2.089,0.0,-0.739,large_negative_resid,unknown,,
BB,64,"Guben, Stadt",0,27,0,341,11.611,-3.693,-2.31,0.0,-0.739,large_negative_resid,unknown,,
BB,64,"Guben, Stadt",0,6,0,122,10.456,-5.538,-3.465,3e-06,-0.739,large_negative_resid,unknown,,
BB,64,Kolkwitz/Gołkojce,0,7,1,129,10.262,-4.836,-3.026,2e-06,1.56,large_negative_resid,unknown,,
BB,64,Kolkwitz/Gołkojce,0,16,2,207,11.158,-3.428,-2.145,0.0,2.127,large_negative_resid|high_bd,unknown,,
BB,64,Kolkwitz/Gołkojce,0,26,3,287,11.344,-2.284,-1.429,0.0,2.361,high_bd,unknown,,
BB,64,Neuhausen/Spree / Kopańce/Sprjewja,0,12,0,168,10.874,-3.731,-2.334,0.0,-0.739,large_negative_resid,unknown,,
BB,64,Neuhausen/Spree / Kopańce/Sprjewja,0,18,0,253,10.616,-3.501,-2.191,0.0,-0.739,large_negative_resid,unknown,,
BB,64,Neuhausen/Spree / Kopańce/Sprjewja,0,15,1,208,11.589,-4.378,-2.739,0.0,0.687,large_negative_resid,unknown,,
BB,64,Schenkendöbern/Derbno,0,5,0,84,10.733,-4.78,-2.991,0.000122,-0.739,large_negative_resid,unknown,,
BB,64,Schenkendöbern/Derbno,0,11,0,157,11.179,-4.173,-2.611,0.0,-0.739,large_negative_resid,unknown,,
BB,64,Schenkendöbern/Derbno,0,27,2,196,11.489,2.287,1.431,0.0,2.287,high_bd,unknown,,
BB,64,"Spremberg/Grodk, Stadt",0,37,1,397,12.562,-3.242,-2.028,0.0,0.008,large_negative_resid,unknown,,
BB,64,"Spremberg/Grodk, Stadt",0,35,3,301,11.721,-0.093,-0.058,0.0,2.217,high_bd,unknown,,
BB,64,"Spremberg/Grodk, Stadt",0,12,2,111,11.697,-0.886,-0.554,2e-06,4.605,high_bd,unknown,,
BB,64,"Spremberg/Grodk, Stadt",0,9,1,66,10.59,3.047,1.906,0.000922,3.755,high_bd,unknown,,
BB,64,"Spremberg/Grodk, Stadt",0,5,0,62,12.518,-4.454,-2.787,0.000426,-0.739,large_negative_resid,unknown,,
BB,64,"Spremberg/Grodk, Stadt",5,66,4,428,11.322,4.099,2.565,0.0,2.033,high_bd,unknown,,
BB,64,"Welzow/Wjelcej, Stadt",0,31,1,413,11.525,-4.019,-2.514,0.0,-0.021,large_negative_resid,unknown,,
BB,64,"Welzow/Wjelcej, Stadt",0,23,0,282,11.512,-3.356,-2.1,0.0,-0.739,large_negative_resid,unknown,,
BB,64,"Welzow/Wjelcej, Stadt",0,10,0,135,11.281,-3.874,-2.424,0.0,-0.739,large_negative_resid,unknown,,
BB,64,Werben/Wjerbno,0,43,5,506,11.099,-2.601,-1.627,0.0,2.192,high_bd,unknown,,
BB,64,Werben/Wjerbno,0,19,2,135,12.033,2.041,1.277,0.0,3.655,high_bd,unknown,,
BB,64,Felixsee/Feliksowy Jazor,0,16,2,92,11.489,5.902,3.693,2.6e-05,5.709,high_bd,unknown,,
BB,64,Felixsee/Feliksowy Jazor,0,8,0,103,11.393,-3.626,-2.269,8e-06,-0.739,large_negative_resid,unknown,,
BB,64,Groß Schacksdorf-Simmersdorf,0,9,0,132,11.923,-5.104,-3.194,0.0,-0.739,large_negative_resid,unknown,,
BB,64,Neiße-Malxetal/Dolina Nysa-Małksa,0,6,1,86,11.359,-4.382,-2.742,5.7e-05,2.71,large_negative_resid|high_bd,unknown,,
BB,64,Neiße-Malxetal/Dolina Nysa-Małksa,0,10,0,158,11.455,-5.126,-3.207,0.0,-0.739,large_negative_resid,unknown,,
BB,64,Tschernitz/Cersk,0,23,2,194,11.394,0.461,0.289,0.0,2.319,high_bd,unknown,,
BB,64,Jänschwalde/Janšojce,0,12,0,154,11.99,-4.198,-2.626,0.0,-0.739,large_negative_resid,unknown,,
BB,64,"Peitz/Picnjo, Stadt",0,39,3,539,11.897,-4.662,-2.917,0.0,0.912,large_negative_resid,unknown,,
BB,64,Teichland/Gatojce,0,15,2,161,10.907,-1.591,-0.995,0.0,2.945,high_bd,unknown,,
BB,65,"Doberlug-Kirchhain, Stadt",0,39,4,338,10.941,0.598,0.374,0.0,2.771,high_bd,unknown,,
BB,65,"Doberlug-Kirchhain, Stadt",0,19,1,260,11.784,-4.477,-2.801,0.0,0.402,large_negative_resid,unknown,,
BB,65,"Doberlug-Kirchhain, Stadt",0,5,0,84,10.843,-4.891,-3.06,0.000111,-0.739,large_negative_resid,unknown,,
BB,65,"Elsterwerda, Stadt",0,22,1,321,11.282,-4.428,-2.771,0.0,0.185,large_negative_resid,unknown,,
BB,65,"Elsterwerda, Stadt",0,40,0,462,12.076,-3.418,-2.139,0.0,-0.739,large_negative_resid,unknown,,
BB,65,"Finsterwalde, Stadt",0,36,2,533,12.37,-5.616,-3.514,0.0,0.374,large_negative_resid,unknown,,
BB,65,"Herzberg (Elster), Stadt",0,5,1,62,11.425,-3.361,-2.103,0.000839,4.045,large_negative_resid|high_bd,unknown,,
BB,65,"Herzberg (Elster), Stadt",0,3,0,57,11.215,-5.952,-3.724,0.001674,-0.739,large_negative_resid,unknown,,
BB,65,"Herzberg (Elster), Stadt",0,12,1,83,11.038,3.42,2.14,0.000105,2.834,high_bd,unknown,,
BB,65,Röderland,0,7,1,147,10.789,-6.027,-3.771,0.0,1.279,large_negative_resid,unknown,,
BB,65,Röderland,0,18,0,242,11.033,-3.595,-2.249,0.0,-0.739,large_negative_resid,unknown,,
BB,65,Röderland,0,14,1,178,11.564,-3.698,-2.314,0.0,0.927,large_negative_resid,unknown,,
BB,65,"Schönewalde, Stadt",0,16,2,139,11.232,0.278,0.174,0.0,3.529,high_bd,unknown,,
BB,65,"Schönewalde, Stadt",0,0,1,63,11.671,-11.671,-7.303,0.000641,3.969,suspicious_zero|large_negative_resid|high_bd,unknown,,
BB,65,"Sonnewalde, Stadt",0,8,0,141,11.415,-5.741,-3.592,0.0,-0.739,large_negative_resid,unknown,,
BB,65,"Sonnewalde, Stadt",0,13,1,214,10.172,-4.098,-2.564,0.0,0.647,large_negative_resid,unknown,,
BB,65,"Sonnewalde, Stadt",0,4,0,70,10.118,-4.403,-2.755,0.00084,-0.739,large_negative_resid,unknown,,
BB,65,"Sonnewalde, Stadt",0,4,0,85,11.218,-6.512,-4.074,7.2e-05,-0.739,large_negative_resid,unknown,,
BB,65,"Sonnewalde, Stadt",0,3,0,54,10.861,-5.305,-3.319,0.002837,-0.739,large_negative_resid,unknown,,
BB,65,"Sonnewalde, Stadt",0,3,0,44,10.572,-3.753,-2.348,0.009547,-0.739,large_negative_resid,unknown,,
BB,65,"Bad Liebenwerda, Stadt",0,12,1,107,11.469,-0.254,-0.159,5e-06,2.033,high_bd,unknown,,
BB,65,"Bad Liebenwerda, Stadt",5,62,4,429,11.53,2.923,1.829,0.0,2.026,high_bd,unknown,,
BB,65,"Falkenberg/Elster, Stadt",0,22,1,281,11.795,-3.966,-2.482,0.0,0.316,large_negative_resid,unknown,,
BB,65,"Falkenberg/Elster, Stadt",0,29,2,347,12.155,-3.797,-2.376,0.0,0.97,large_negative_resid,unknown,,
BB,65,"Falkenberg/Elster, Stadt",0,9,0,161,10.534,-4.944,-3.093,0.0,-0.739,large_negative_resid,unknown,,
BB,65,"Falkenberg/Elster, Stadt",0,8,2,117,11.353,-4.515,-2.825,2e-06,4.331,large_negative_resid|high_bd,unknown,,
BB,65,"Mühlberg/Elbe, Stadt",0,21,1,274,11.153,-3.489,-2.183,0.0,0.343,large_negative_resid,unknown,,
BB,65,"Mühlberg/Elbe, Stadt",0,5,0,109,10.934,-6.347,-3.971,7e-06,-0.739,large_negative_resid,unknown,,
BB,65,"Uebigau-Wahrenbrück, Stadt",0,4,0,81,11.414,-6.476,-4.052,9.7e-05,-0.739,large_negative_resid,unknown,,
BB,65,"Uebigau-Wahrenbrück, Stadt",0,16,3,98,11.335,4.991,3.123,1.5e-05,8.341,high_bd,unknown,,
BB,65,"Uebigau-Wahrenbrück, Stadt",0,4,0,63,10.325,-3.976,-2.488,0.001496,-0.739,large_negative_resid,unknown,,
BB,65,Heideland,0,4,0,109,10.732,-7.063,-4.419,8e-06,-0.739,large_negative_resid,unknown,,
BB,65,Schönborn,0,4,0,64,11.69,-5.44,-3.404,0.000563,-0.739,large_negative_resid,unknown,,
BB,65,Lichterfeld-Schacksdorf,0,16,0,245,10.544,-4.014,-2.511,0.0,-0.739,large_negative_resid,unknown,,
BB,65,Massen-Niederlausitz,0,7,0,110,11.487,-5.123,-3.206,3e-06,-0.739,large_negative_resid,unknown,,
BB,65,Sallgast,0,9,0,130,10.544,-3.621,-2.265,1e-06,-0.739,large_negative_resid,unknown,,
BB,65,Gorden-Staupitz,0,20,2,264,10.974,-3.398,-2.126,0.0,1.508,large_negative_resid,unknown,,
BB,65,Fichtwald,0,12,1,100,10.242,1.758,1.1,3.6e-05,2.227,high_bd,unknown,,
BB,65,Lebusa,0,14,0,169,11.816,-3.532,-2.21,0.0,-0.739,large_negative_resid,unknown,,
BB,65,"Schlieben, Stadt",0,10,1,70,11.001,3.285,2.055,0.000452,3.498,high_bd,unknown,,
BB,65,Großthiemig,0,38,1,566,10.706,-3.992,-2.498,0.0,-0.215,large_negative_resid,unknown,,
BB,65,Hirschfeld,0,54,1,681,11.285,-3.356,-2.1,0.0,-0.304,large_negative_resid,unknown,,
BB,65,Merzdorf,0,38,1,498,11.205,-3.574,-2.236,0.0,-0.144,large_negative_resid,unknown,,
BB,65,"Calau/Kalawa, Stadt",0,11,1,76,11.92,2.554,1.598,0.000116,3.164,high_bd,unknown,,
BB,65,"Calau/Kalawa, Stadt",0,5,0,96,10.921,-5.713,-3.574,2.8e-05,-0.739,large_negative_resid,unknown,,
BB,65,"Calau/Kalawa, Stadt",0,11,0,165,11.176,-4.509,-2.821,0.0,-0.739,large_negative_resid,unknown,,
BB,65,"Lauchhammer, Stadt",0,19,0,265,11.428,-4.259,-2.665,0.0,-0.739,large_negative_resid,unknown,,
BB,65,"Lübbenau/Spreewald / Lubnjow/Błota, Stadt",0,24,2,351,10.276,-3.439,-2.151,0.0,0.951,large_negative_resid,unknown,,
BB,65,"Lübbenau/Spreewald / Lubnjow/Błota, Stadt",0,15,1,107,10.097,3.922,2.454,2e-05,2.033,high_bd,unknown,,
BB,65,"Lübbenau/Spreewald / Lubnjow/Błota, Stadt",0,8,0,134,10.647,-4.677,-2.926,1e-06,-0.739,large_negative_resid,unknown,,
BB,65,"Lübbenau/Spreewald / Lubnjow/Błota, Stadt",0,20,1,326,10.775,-4.64,-2.903,0.0,0.171,large_negative_resid,unknown,,
BB,65,"Lübbenau/Spreewald / Lubnjow/Błota, Stadt",0,14,1,219,10.428,-4.035,-2.525,0.0,0.615,large_negative_resid,unknown,,
BB,65,"Lübbenau/Spreewald / Lubnjow/Błota, Stadt",0,5,0,66,11.106,-3.53,-2.209,0.000656,-0.739,large_negative_resid,unknown,,
BB,65,Schipkau,0,40,2,490,12.289,-4.126,-2.581,0.0,0.471,large_negative_resid,unknown,,
BB,65,Schipkau,0,41,4,334,11.584,0.691,0.433,0.0,2.813,high_bd,unknown,,
BB,65,Schipkau,0,27,0,315,12.076,-3.505,-2.193,0.0,-0.739,large_negative_resid,unknown,,
BB,65,Schipkau,0,34,0,491,11.531,-4.606,-2.882,0.0,-0.739,large_negative_resid,unknown,,
BB,65,"Schwarzheide, Stadt",0,56,3,676,11.615,-3.331,-2.084,0.0,0.577,large_negative_resid,unknown,,
BB,65,"Schwarzheide, Stadt",0,25,0,398,11.689,-5.407,-3.383,0.0,-0.739,large_negative_resid,unknown,,
BB,65,"Senftenberg/Zły Komorow, Stadt",0,49,3,559,12.23,-3.465,-2.168,0.0,0.853,large_negative_resid,unknown,,
BB,65,"Senftenberg/Zły Komorow, Stadt",0,30,1,338,12.543,-3.667,-2.295,0.0,0.138,large_negative_resid,unknown,,
BB,65,"Senftenberg/Zły Komorow, Stadt",0,34,0,437,11.162,-3.382,-2.116,0.0,-0.739,large_negative_resid,unknown,,
BB,65,"Vetschau/Spreewald / Wětošow/Błota, Stadt",0,10,0,129,11.871,-4.119,-2.577,0.0,-0.739,large_negative_resid,unknown,,
BB,65,Altdöbern,0,13,0,185,11.967,-4.94,-3.091,0.0,-0.739,large_negative_resid,unknown,,
BB,65,Großkmehlen,0,20,1,304,10.643,-4.064,-2.543,0.0,0.237,large_negative_resid,unknown,,
BB,65,Kroppen,0,31,1,399,11.429,-3.66,-2.29,0.0,0.004,large_negative_resid,unknown,,
BB,65,"Ortrand, Stadt",0,33,0,444,11.299,-3.866,-2.419,0.0,-0.739,large_negative_resid,unknown,,
BB,65,Grünewald,0,2,0,74,10.392,-7.69,-4.811,0.000457,-0.739,large_negative_resid,unknown,,
BB,65,Hermsdorf,0,8,0,120,10.71,-4.043,-2.53,3e-06,-0.739,large_negative_resid,unknown,,
BB,65,"Ruhland, Stadt",0,54,1,639,11.816,-3.366,-2.106,0.0,-0.275,large_negative_resid,unknown,,
ST,66,"Arendsee (Altmark), Stadt",0,11,2,129,11.597,-3.07,-1.921,0.0,3.581,high_bd,unknown,,
ST,66,"Arendsee (Altmark), Stadt",0,8,0,112,11.147,-4.005,-2.506,4e-06,-0.931,large_negative_resid,unknown,,
ST,66,"Arendsee (Altmark), Stadt",0,9,0,140,11.368,-4.939,-3.091,0.0,-0.931,large_negative_resid,unknown,,
ST,66,"Gardelegen, Hansestadt",0,5,0,116,10.763,-6.453,-4.038,4e-06,-0.931,large_negative_resid,unknown,,
ST,66,"Gardelegen, Hansestadt",0,12,1,97,9.055,3.316,2.075,0.000153,2.069,high_bd,unknown,,
ST,66,"Gardelegen, Hansestadt",0,8,0,122,10.877,-4.319,-2.702,2e-06,-0.931,large_negative_resid,unknown,,
ST,66,"Gardelegen, Hansestadt",0,4,0,69,11.407,-5.61,-3.51,0.000382,-0.931,large_negative_resid,unknown,,
ST,66,"Gardelegen, Hansestadt",0,10,0,125,11.221,-3.221,-2.015,1e-06,-0.931,large_negative_resid,unknown,,
ST,66,"Gardelegen, Hansestadt",0,12,1,87,11.041,2.752,1.722,6.7e-05,2.414,high_bd,unknown,,
ST,66,"Gardelegen, Hansestadt",0,6,1,102,10.32,-4.437,-2.776,2.7e-05,1.922,large_negative_resid,unknown,,
ST,66,"Gardelegen, Hansestadt",0,4,1,99,9.709,-5.669,-3.547,6.7e-05,2.009,large_negative_resid|high_bd,unknown,,
ST,66,"Kalbe (Milde), Stadt",0,13,0,197,10.871,-4.272,-2.673,0.0,-0.931,large_negative_resid,unknown,,
ST,66,"Kalbe (Milde), Stadt",0,26,3,277,10.87,-1.483,-0.928,0.0,2.221,high_bd,unknown,,
ST,66,"Kalbe (Milde), Stadt",0,14,1,179,11.35,-3.529,-2.208,0.0,0.695,large_negative_resid,unknown,,
ST,66,"Kalbe (Milde), Stadt",0,7,0,104,10.61,-3.879,-2.427,1.6e-05,-0.931,large_negative_resid,unknown,,
ST,66,"Kalbe (Milde), Stadt",0,30,2,396,11.103,-3.528,-2.207,0.0,0.539,large_negative_resid,unknown,,
ST,66,"Kalbe (Milde), Stadt",0,8,1,86,11.034,-1.732,-1.083,7.6e-05,2.453,high_bd,unknown,,
ST,66,"Kalbe (Milde), Stadt",0,4,0,129,10.284,-7.183,-4.494,2e-06,-0.931,large_negative_resid,unknown,,
ST,66,"Klötze, Stadt",0,23,2,174,10.202,3.016,1.887,0.0,2.414,high_bd,unknown,,
ST,66,"Salzwedel, Hansestadt",0,20,2,167,11.069,0.907,0.568,0.0,2.554,high_bd,unknown,,
ST,66,"Salzwedel, Hansestadt",0,33,4,292,11.042,0.259,0.162,0.0,3.055,high_bd,unknown,,
ST,66,Jübar,5,22,2,186,10.688,1.14,0.713,0.0,2.198,high_bd,unknown,,
ST,66,Kuhfelde,0,13,0,270,10.294,-5.479,-3.428,0.0,-0.931,large_negative_resid,unknown,,
ST,66,Rohrberg,0,12,1,224,10.407,-5.05,-3.159,0.0,0.368,large_negative_resid,unknown,,
ST,66,Rohrberg,0,5,0,85,9.9,-4.017,-2.514,0.000222,-0.931,large_negative_resid,unknown,,
ST,66,Wallstawe,0,13,1,183,10.353,-3.249,-2.033,0.0,0.659,large_negative_resid,unknown,,
ST,66,Wallstawe,5,8,2,101,10.634,-2.713,-1.698,2.2e-05,4.831,high_bd,unknown,,
ST,66,Elbe-Parey,0,26,3,218,10.149,1.778,1.112,0.0,3.074,high_bd,unknown,,
ST,66,"Gommern, Stadt",0,10,0,132,10.908,-3.333,-2.085,1e-06,-0.931,large_negative_resid,unknown,,
ST,66,"Gommern, Stadt",0,8,1,151,9.877,-4.579,-2.865,0.0,0.996,large_negative_resid,unknown,,
ST,66,"Möckern, Stadt",0,14,3,199,9.253,-2.218,-1.387,0.0,3.456,high_bd,unknown,,
ST,66,"Möckern, Stadt",0,2,0,61,10.84,-7.562,-4.731,0.001343,-0.931,large_negative_resid,unknown,,
ST,66,"Möckern, Stadt",0,7,0,132,9.709,-4.406,-2.757,3e-06,-0.931,large_negative_resid,unknown,,
ST,66,"Möckern, Stadt",0,4,0,81,9.311,-4.372,-2.736,0.000531,-0.931,large_negative_resid,unknown,,
